Q4CKR7,0.250, 0.189, 0.116,480,2
Q4CKR8,0.719, 1.000, 0.444,160,1
Q4CKR9,0.143, 0.358, 0.608,231,2
Q4CKS0,0.220, 0.371, 0.314,405,2
Q4CKS1,0.435, 0.522, 0.287,481,2
Q4CKS2,0.107, 0.238, 0.860,391,2
Q4CKS3,0.005, 0.161, 1.000,194,1
Q4CKS4,0.684, 0.719, 0.556,79,0
Q4CKS5,0.432, 0.039, 0.046,449,1
Q4CKS6,0.101, 0.293, 0.762,209,1
Q4CKS7,0.000, 0.163, 1.000,492,2
Q4CKS8,0.813, 1.000, 0.865,91,0
Q4CKS9,0.106, 0.288, 0.538,493,4
Q4CKT0,0.350, 0.222, 0.471,492,3
Q4CKT1,0.951, 0.449, 0.451,406,0
Q4CKT2,0.762, 0.651, 1.000,84,0
Q4CKT3,0.136, 0.212, 0.574,344,3
Q4CKT4,0.258, 0.195, 0.500,186,1
Q4CKT5,0.318, 0.000, 1.000,22,0
Q4CKT6,0.415, 0.940, 0.535,171,1
Q4CKT7,0.459, 1.000, 0.908,96,0
Q4CKT8,0.410, 0.361, 0.349,300,1
Q4CKT9,0.013, 0.104, 1.000,78,1
Q4CKU0,0.507, 0.771, 0.408,497,5
Q4CKU1,0.076, 0.259, 0.789,498,3
Q4CKU2,0.146, 0.316, 0.644,500,4
Q4CKU3,0.590, 0.000, 1.000,39,0
Q4CKU4,0.326, 0.264, 0.359,163,1
Q4CKU5,0.583, 1.000, 0.693,151,0
Q4CKU6,0.219, 0.340, 0.534,128,1
Q4CKU7,0.080, 0.320, 0.388,350,3
Q4CKU8,0.470, 0.425, 0.213,200,1
Q4CKU9,0.536, 0.250, 0.625,164,1
Q4CKV0,0.396, 0.738, 0.949,101,1
Q4CKV1,0.008, 0.103, 1.000,128,1
Q4CKV2,0.345, 0.899, 0.632,197,2
Q4CKV3,0.117, 0.091, 0.863,188,2
Q4CKV4,0.774, 0.407, 0.893,217,1
Q4CKV5,0.453, 0.269, 0.558,75,1
Q4CKV6,0.580, 0.760, 0.391,238,1
Q4CKV7,0.679, 0.863, 0.206,228,1
Q4CKV8,0.222, 0.217, 0.419,225,1
Q4CKV9,0.235, 0.157, 0.387,341,2
Q4CKW0,0.050, 0.151, 0.600,507,2
Q4CKW1,0.147, 0.550, 0.333,224,2
Q4CKW2,0.099, 0.330, 0.576,192,1
Q4CKW3,0.081, 0.279, 0.654,507,2
Q4CKW4,0.087, 0.284, 0.609,266,1
Q4CKW5,0.014, 0.283, 1.000,509,3
Q4CKW6,0.324, 0.249, 0.302,327,3
Q4CKW7,0.096, 0.263, 0.552,512,4
Q4CKW8,0.492, 0.799, 0.400,512,3
Q4CKW9,0.112, 0.139, 0.536,381,1
Q4CKX0,0.314, 0.261, 0.952,67,1
Q4CKX1,0.041, 0.051, 1.000,267,1
Q4CKX2,0.445, 0.350, 0.258,330,2
Q4CKX3,0.012, 0.184, 1.000,516,2
Q4CKX4,0.830, 0.859, 0.343,123,0
Q4CKX5,0.076, 0.260, 1.000,171,2
Q4CKX6,0.114, 0.480, 0.579,519,3
Q4CKX7,0.688, 0.284, 0.705,237,1
Q4CKX8,0.324, 0.333, 0.173,142,1
Q4CKX9,0.689, 0.248, 0.086,427,2
Q4CKY0,0.048, 0.285, 0.396,523,3
Q4CKY1,0.605, 0.922, 0.936,129,0
Q4CKY2,0.844, 0.962, 0.246,173,0
Q4CKY3,0.554, 1.000, 1.000,56,0
Q4CKY4,0.062, 0.264, 1.000,129,1
Q4CKY5,1.000, 0.000, 0.294,153,1
Q4CKY6,0.163, 0.406, 0.767,265,3
Q4CKY7,0.959, 0.000, 0.321,373,1
Q4CKY8,0.006, 0.096, 1.000,179,1
Q4CKY9,0.406, 0.970, 0.640,219,2
Q4CKZ0,0.843, 1.000, 0.590,191,0
Q4CKZ1,0.901, 1.000, 0.650,162,0
Q4CKZ2,0.336, 0.223, 0.259,366,1
Q4CKZ3,0.935, 0.000, 0.729,198,0
Q4CKZ4,0.439, 0.232, 0.116,531,4
Q4CKZ6,0.609, 0.882, 0.660,174,1
Q4CKZ7,0.195, 0.109, 0.579,194,1
Q4CKZ8,0.651, 0.728, 0.671,126,0
Q4CKZ9,0.396, 0.826, 0.356,533,4
Q4CL00,0.404, 0.379, 0.213,349,2
Q4CL01,1.000, 0.000, 0.355,110,0
Q4CL02,0.061, 0.147, 0.607,535,2
Q4CL03,0.328, 0.511, 0.668,137,1
Q4CL04,0.093, 0.311, 0.699,535,3
Q4CL05,1.000, 0.000, 0.111,198,0
Q4CL06,0.119, 0.322, 0.597,538,4
Q4CL07,0.189, 0.397, 0.979,276,3
Q4CL08,0.387, 0.447, 0.258,310,2
Q4CL09,0.127, 0.158, 0.291,188,1
Q4CL10,0.966, 0.000, 0.607,266,0
Q4CL11,0.010, 0.021, 1.000,97,1
Q4CL12,0.235, 0.261, 0.638,401,3
Q4CL13,0.229, 0.280, 0.480,328,1
Q4CL14,0.481, 0.127, 0.744,106,1
Q4CL15,0.411, 0.639, 0.341,207,2
Q4CL16,0.264, 0.200, 0.470,129,2
Q4CL17,0.064, 0.057, 1.000,170,1
Q4CL18,0.019, 0.121, 1.000,268,1
Q4CL19,1.000, 0.000, 0.233,86,0
Q4CL20,0.560, 0.376, 0.166,514,3
Q4CL21,0.899, 1.000, 0.702,168,0
Q4CL22,0.306, 0.527, 0.644,274,3
Q4CL23,0.155, 0.658, 0.716,135,2
Q4CL24,0.359, 0.161, 0.220,214,2
Q4CL25,0.009, 0.101, 1.000,110,1
Q4CL26,0.363, 0.717, 0.510,550,4
Q4CL27,0.065, 0.102, 1.000,199,1
Q4CL28,0.095, 0.199, 0.853,211,1
Q4CL29,0.820, 0.856, 0.056,390,1
Q4CL30,0.849, 0.689, 0.299,279,0
Q4CL31,0.670, 0.607, 0.300,239,1
Q4CL32,0.111, 0.165, 0.667,163,1
Q4CL33,0.517, 0.251, 0.267,354,1
Q4CL34,0.082, 0.386, 0.720,353,3
Q4CL35,0.111, 0.351, 0.559,452,2
Q4CL36,0.056, 0.022, 1.000,142,1
Q4CL37,0.674, 0.488, 0.490,227,1
Q4CL38,0.532, 0.412, 0.105,414,2
Q4CL39,0.070, 0.875, 1.000,43,0
Q4CL40,0.135, 0.237, 0.415,555,4
Q4CL41,0.728, 0.912, 0.356,286,1
Q4CL42,0.078, 0.304, 0.718,556,4
Q4CL43,1.000, 0.000, 0.127,558,0
Q4CL44,0.088, 0.288, 1.000,171,2
Q4CL45,0.344, 0.264, 0.407,358,2
Q4CL46,0.784, 0.694, 0.315,361,0
Q4CL47,0.870, 1.000, 0.131,430,1
Q4CL48,0.179, 0.657, 0.508,397,5
Q4CL49,0.283, 0.428, 0.403,563,4
Q4CL50,0.105, 0.286, 0.257,563,4
Q4CL51,0.154, 0.870, 0.792,565,6
Q4CL52,0.115, 0.113, 0.226,269,2
Q4CL53,0.130, 0.085, 0.569,162,1
Q4CL54,0.147, 0.210, 0.156,218,1
Q4CL55,0.032, 0.017, 1.000,189,1
Q4CL56,0.000, 0.052, 1.000,172,1
Q4CL57,0.225, 0.283, 0.200,356,2
Q4CL58,0.191, 0.396, 0.257,569,1
Q4CL59,0.260, 0.755, 0.358,569,5
Q4CL60,0.061, 0.071, 1.000,164,2
Q4CL61,0.060, 0.043, 1.000,100,1
Q4CL62,0.190, 0.144, 0.489,248,1
Q4CL63,0.367, 0.169, 0.248,525,2
Q4CL64,0.155, 0.241, 0.535,181,1
Q4CL65,0.997, 0.000, 0.527,282,0
Q4CL66,0.079, 0.238, 0.506,571,4
Q4CL67,0.453, 0.395, 0.437,278,3
Q4CL68,0.736, 0.705, 0.312,269,1
Q4CL69,0.506, 0.788, 0.771,172,1
Q4CL70,0.825, 0.000, 0.636,80,0
Q4CL71,1.000, 0.000, 0.883,60,0
Q4CL72,0.155, 0.238, 0.445,304,3
Q4CL73,0.045, 0.198, 0.578,578,4
Q4CL74,0.350, 0.602, 0.594,212,2
Q4CL75,0.106, 0.215, 0.311,579,4
Q4CL76,0.062, 0.245, 0.661,579,4
Q4CL77,0.031, 0.157, 0.677,580,2
Q4CL78,0.422, 0.761, 0.960,116,0
Q4CL79,0.795, 1.000, 0.348,141,0
Q4CL80,0.136, 0.565, 0.875,580,6
Q4CL81,0.045, 0.234, 0.578,582,3
Q4CL82,0.127, 0.411, 0.567,582,4
Q4CL83,0.552, 0.147, 0.453,212,1
Q4CL84,0.023, 0.046, 1.000,132,1
Q4CL85,0.138, 0.390, 0.486,268,2
Q4CL86,0.878, 0.000, 0.936,90,0
Q4CL87,0.094, 0.514, 0.840,584,5
Q4CL88,0.148, 0.231, 0.622,249,3
Q4CL89,0.437, 0.893, 0.691,215,1
Q4CL90,0.334, 0.359, 0.308,485,5
Q4CL91,0.039, 0.310, 0.692,587,3
Q4CL92,0.125, 0.201, 0.656,256,2
Q4CL93,0.708, 1.000, 0.291,243,0
Q4CL94,0.114, 0.134, 0.439,377,3
Q4CL95,0.133, 0.247, 0.782,173,1
Q4CL96,0.913, 1.000, 0.364,229,0
Q4CL97,0.811, 1.000, 0.761,196,0
Q4CL98,0.221, 0.098, 0.452,340,1
Q4CL99,0.256, 0.311, 0.582,121,1
Q4CLA0,0.244, 0.547, 0.779,184,2
Q4CLA1,0.054, 0.133, 0.500,451,3
Q4CLA2,0.786, 1.000, 0.461,243,0
Q4CLA3,0.212, 0.625, 0.429,264,2
Q4CLA4,0.577, 1.000, 0.967,52,0
Q4CLA5,0.632, 0.693, 0.940,106,0
Q4CLA6,0.453, 0.958, 0.795,86,1
Q4CLA7,0.426, 0.341, 0.265,601,2
Q4CLA8,0.515, 0.405, 0.270,173,0
Q4CLA9,0.000, 0.042, 1.000,288,1
Q4CLB0,0.923, 0.753, 0.614,208,0
Q4CLB1,0.164, 0.697, 0.250,146,2
Q4CLB2,0.046, 0.107, 1.000,283,2
Q4CLB3,0.650, 0.794, 0.262,223,1
Q4CLB4,0.892, 1.000, 0.210,305,0
Q4CLB5,0.974, 0.000, 0.504,271,0
Q4CLB6,0.192, 0.841, 1.000,78,1
Q4CLB7,0.641, 1.000, 0.505,259,2
Q4CLB8,0.653, 0.617, 0.623,285,1
Q4CLB9,0.407, 0.722, 0.469,278,2
Q4CLC0,1.000, 0.000, 0.044,227,0
Q4CLC1,0.265, 0.770, 0.789,608,4
Q4CLC2,0.248, 0.344, 0.524,610,4
Q4CLC3,0.092, 0.105, 0.815,346,1
Q4CLC4,0.969, 0.000, 0.247,163,0
Q4CLC5,0.882, 0.723, 0.505,245,0
Q4CLC6,0.904, 0.667, 0.584,218,0
Q4CLC7,0.962, 0.000, 0.441,264,1
Q4CLC8,0.152, 0.140, 0.684,270,1
Q4CLC9,0.236, 0.500, 0.661,199,2
Q4CLD0,0.105, 0.068, 0.105,362,1
Q4CLD1,0.037, 0.093, 1.000,221,1
Q4CLD2,0.198, 0.794, 0.859,212,2
Q4CLD3,0.497, 0.990, 0.644,203,1
Q4CLD4,0.413, 0.524, 0.453,283,2
Q4CLD5,0.157, 0.045, 0.032,210,1
Q4CLD6,0.102, 0.306, 0.431,618,4
Q4CLD7,0.068, 0.225, 1.000,162,3
Q4CLD8,0.045, 0.170, 1.000,179,1
Q4CLD9,0.194, 0.299, 0.603,274,3
Q4CLE0,0.096, 0.136, 0.531,374,1
Q4CLE1,0.056, 0.293, 0.964,426,1
Q4CLE2,0.661, 1.000, 0.548,177,2
Q4CLE3,0.062, 0.256, 1.000,242,1
Q4CLE4,0.995, 0.000, 0.145,201,0
Q4CLE5,1.000, 0.000, 0.107,103,0
Q4CLE6,0.547, 0.657, 0.283,451,4
Q4CLE7,0.279, 0.635, 0.652,236,2
Q4CLE8,0.450, 0.405, 0.300,498,3
Q4CLE9,0.357, 0.533, 0.120,207,1
Q4CLF0,0.162, 0.211, 0.673,265,2
Q4CLF1,0.016, 0.000, 1.000,246,1
Q4CLF2,0.016, 0.049, 1.000,62,1
Q4CLF3,0.262, 0.663, 0.359,626,5
Q4CLF4,0.061, 0.219, 0.738,627,4
Q4CLF5,0.048, 0.278, 0.458,627,2
Q4CLF6,0.263, 0.316, 0.437,627,5
Q4CLF7,0.353, 0.127, 0.164,207,2
Q4CLF8,0.056, 0.349, 0.964,631,4
Q4CLF9,0.194, 0.244, 0.340,608,2
Q4CLG0,0.342, 0.349, 0.673,161,1
Q4CLG1,0.223, 0.862, 0.462,242,2
Q4CLG2,0.162, 0.168, 0.654,198,1
Q4CLG3,0.845, 1.000, 0.585,168,0
Q4CLG4,0.943, 0.000, 0.969,35,0
Q4CLG5,0.991, 0.000, 0.250,105,0
Q4CLG6,1.000, 0.000, 0.521,71,0
Q4CLG7,0.229, 0.307, 0.100,262,2
Q4CLG8,0.604, 0.631, 0.965,48,0
Q4CLG9,0.664, 1.000, 0.804,131,0
Q4CLH0,0.070, 0.365, 1.000,215,1
Q4CLH1,0.748, 1.000, 0.671,203,0
Q4CLH2,1.000, 0.000, 0.039,152,0
Q4CLH3,0.276, 1.000, 1.000,29,0
Q4CLH4,0.034, 0.325, 1.000,207,1
Q4CLH5,0.058, 0.163, 0.793,647,2
Q4CLH6,0.417, 0.854, 0.688,648,3
Q4CLH7,0.362, 0.352, 0.696,254,1
Q4CLH8,0.038, 0.094, 1.000,78,1
Q4CLH9,0.242, 0.505, 0.566,256,2
Q4CLI0,0.503, 0.451, 0.205,495,2
Q4CLI1,0.211, 0.479, 1.000,90,1
Q4CLI2,0.336, 0.986, 0.920,110,0
Q4CLI3,0.204, 0.644, 0.505,476,3
Q4CLI4,0.724, 0.553, 0.126,656,1
Q4CLI5,0.204, 0.609, 0.289,373,3
Q4CLI6,0.665, 0.507, 0.081,388,1
Q4CLI7,0.098, 0.363, 0.694,657,4
Q4CLI8,0.856, 1.000, 0.304,631,3
Q4CLI9,0.116, 0.344, 0.672,345,3
Q4CLJ0,0.146, 0.331, 0.459,254,2
Q4CLJ1,0.491, 0.108, 0.316,110,1
Q4CLJ2,1.000, 0.000, 0.466,221,0
Q4CLJ3,0.447, 0.614, 0.266,665,3
Q4CLJ4,0.000, 0.058, 1.000,242,1
Q4CLJ5,0.780, 1.000, 0.453,218,0
Q4CLJ6,0.603, 0.967, 0.313,461,2
Q4CLJ7,0.341, 0.070, 0.507,173,1
Q4CLJ8,0.625, 0.829, 0.362,566,4
Q4CLJ9,0.809, 1.000, 0.205,518,1
Q4CLK0,0.257, 0.245, 0.237,675,4
Q4CLK1,0.336, 0.184, 0.515,196,2
Q4CLK2,0.906, 1.000, 0.632,171,0
Q4CLK3,0.106, 0.273, 0.868,217,1
Q4CLK4,0.040, 0.317, 1.000,227,1
Q4CLK5,0.004, 0.212, 1.000,251,1
Q4CLK6,0.916, 0.833, 0.317,369,0
Q4CLK7,0.700, 1.000, 0.634,133,0
Q4CLK8,0.169, 0.710, 1.000,83,0
Q4CLK9,0.089, 0.389, 1.000,158,1
Q4CLL0,0.122, 0.428, 0.664,691,3
Q4CLL1,0.363, 0.449, 0.322,699,5
Q4CLL2,0.139, 0.595, 0.863,700,8
Q4CLL3,0.985, 0.000, 0.235,281,0
Q4CLL4,0.240, 0.344, 0.500,249,2
Q4CLL5,0.053, 0.376, 0.943,706,4
Q4CLL6,0.430, 0.831, 0.642,706,7
Q4CLL7,1.000, 0.000, 0.691,673,0
Q4CLL8,0.383, 0.384, 0.420,329,2
Q4CLL9,0.543, 0.651, 0.206,564,4
Q4CLM0,0.517, 0.118, 0.451,296,2
Q4CLM1,0.404, 0.975, 0.213,198,1
Q4CLM2,0.167, 0.320, 1.000,60,1
Q4CLM3,0.575, 0.167, 0.077,452,2
Q4CLM4,0.933, 0.000, 0.630,194,0
Q4CLM5,0.407, 0.069, 0.541,241,1
Q4CLM6,0.476, 0.397, 0.208,212,1
Q4CLM7,0.636, 0.625, 0.857,66,0
Q4CLM8,0.494, 0.398, 0.387,719,4
Q4CLM9,0.043, 0.166, 1.000,232,2
Q4CLN0,0.163, 0.267, 0.350,246,3
Q4CLN1,0.098, 0.068, 0.153,458,4
Q4CLN2,0.063, 0.083, 1.000,129,1
Q4CLN3,0.579, 0.564, 0.698,223,1
Q4CLN4,0.588, 0.697, 0.391,313,1
Q4CLN5,0.264, 0.258, 0.216,406,2
Q4CLN6,0.009, 0.188, 1.000,220,2
Q4CLN7,0.387, 0.625, 0.406,274,2
Q4CLN8,0.414, 0.464, 0.179,529,4
Q4CLN9,0.233, 0.288, 0.601,86,1
Q4CLP0,0.274, 0.453, 0.208,683,2
Q4CLP1,0.051, 0.280, 1.000,256,1
Q4CLP2,0.071, 0.308, 0.915,308,2
Q4CLP3,0.000, 0.135, 1.000,319,2
Q4CLP4,0.971, 0.000, 0.793,139,0
Q4CLP5,0.044, 0.258, 1.000,251,2
Q4CLP6,0.047, 0.178, 1.000,272,2
Q4CLP7,0.197, 0.553, 0.274,735,6
Q4CLP8,0.281, 0.354, 0.096,224,1
Q4CLP9,0.050, 0.140, 1.000,264,1
Q4CLQ0,0.558, 0.373, 0.634,206,2
Q4CLQ1,0.700, 0.750, 0.871,200,1
Q4CLQ2,0.979, 0.000, 0.925,96,0
Q4CLQ3,1.000, 0.000, 0.041,170,0
Q4CLQ4,0.716, 1.000, 0.841,123,0
Q4CLQ5,0.000, 0.046, 1.000,238,1
Q4CLQ6,0.261, 0.433, 0.318,303,3
Q4CLQ7,0.108, 0.375, 0.250,583,2
Q4CLQ8,1.000, 0.000, 0.424,481,0
Q4CLQ9,0.269, 0.584, 0.840,115,1
Q4CLR0,0.095, 0.507, 0.474,242,2
Q4CLR1,0.616, 0.843, 0.370,430,2
Q4CLR2,0.153, 0.185, 0.810,210,2
Q4CLR3,0.695, 0.693, 0.965,85,0
Q4CLR4,0.390, 0.432, 0.459,407,3
Q4CLR5,0.060, 0.254, 0.583,750,4
Q4CLR6,0.439, 0.379, 0.349,367,3
Q4CLR7,0.615, 0.901, 0.418,530,3
Q4CLR8,0.504, 1.000, 0.833,131,0
Q4CLR9,0.839, 1.000, 0.609,131,0
Q4CLS0,0.287, 0.829, 0.230,213,1
Q4CLS1,0.478, 0.556, 0.291,440,2
Q4CLS2,0.248, 0.316, 0.435,286,3
Q4CLS3,0.177, 0.459, 0.243,759,4
Q4CLS4,0.063, 0.989, 1.000,192,1
Q4CLS5,0.611, 1.000, 0.882,152,0
Q4CLS6,0.240, 0.363, 0.346,351,2
